20191022,OPTION YEAR FOR SPECIAL STAINER INSTRUMENTATION, ASSOCIATED REAGENTS, SERVICE, AND MAINTENANCE,DEPARTMENT OF VETERANS AFFAIRS (VA),88100.0
20210916,SILVER CROSSLAB SERVICE AGREEMENT FOR THE FRAGMENT ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),13986.0
20210916,AGILENT SURESELECT XT RAT KIT WITH P5 ADAPTORS AND REAGENT KIT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),23463.57
20210916,LIQUID CHROMATOGRAPHY (LC) SYSTEM TO PROCESS HEMP INFLORESCENCES AND OTHER SAMPLES FOR RESEARCH AND CHARACTERIZATION OF PLANT GENETIC RESOURCES. THIS SYSTEM ALLOWS US TO IDENTIFY AND REPORT CHEMICALS UNIQUE TO OUR PLANT MATERIAL AND PROVIDE THIS INFO,DEPARTMENT OF AGRICULTURE (USDA),54252.37
20210916,GAS CHROMATOGRAPHY-MASS SPECTROMETRY SYSTEM WITH AUTO LOAD, THIS IS LAB EQUIPMENT FOR SAMPLE ANALYSIS.,DEPARTMENT OF AGRICULTURE (USDA),95940.23
20210917,AGILENT 600MHZ NMR MAGNET,DEPARTMENT OF DEFENSE (DOD),97318.0
20210917,PREVENTATIVE MAINTENANCE SERVICE PLAN FOR SIX (6) AGILENT ANALYTICAL U/HPLC SYSTEMS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),40051.8
20210917,GC/MS SYSTEMS,DEPARTMENT OF JUSTICE (DOJ),2831711.58
20210917,GC/FID SYSTEMS,DEPARTMENT OF JUSTICE (DOJ),659190.94
20210917,AUTOMATED SOLID PHASE EXTRACTION (SPE) SYSTEM,DEPARTMENT OF THE INTERIOR (DOI),69292.46
20210918,GC/MS SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),101434.8
20210920,REPAIR OF AGILENT EQUIPMENT (LABOR, TRAVEL, PARTS),DEPARTMENT OF DEFENSE (DOD),8354.0
20210920,TAPESTATION 4200 - NUCLEIC ACID LIBRARY SIZE PROFILER; 96 SAMPLE TAPESTATION BUNDLE WITH COMPUTER, CAT #G2991BA; 1 AT $58,531.60 EACH,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),48531.6
20210920,GC/MS UPGRADE,DEPARTMENT OF THE INTERIOR (DOI),79755.68
20210920,LABORATORY SUPPLIES  DUNS #195823570 TAX ID #770518772 QUOTE #3705835,DEPARTMENT OF JUSTICE (DOJ),2413.78
20210920,AGILENT GAS CHROMATOGRAPH MASS SPECTROMETER MAINTENANCE AGREEMENT,DEPARTMENT OF THE INTERIOR (DOI),8255.52
20210920,AGILENT 1260 INFINITY II EVAPORATIVE LIGHT SCATTERING DETECTOR (ELSD) AND INSTALLATION,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),20612.29
20210920,ACQUISITION OF A BRAND NAME OR EQUAL AGILENT 4200 TAPESTATION INSTRUMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),42928.9
20210920,HIGH-PRESSURE LIQUID CHROMATOGRAPHY ELECTROSPRAY IONIZATION TRIPLE QUADRUPOLE MASS SPECTROMETER (HPLC-ESI-QQQ): TRIPLE QUADRUPOLE MASS SPECTROMETER WITH PPT SENSITIVITY. THE ABILITY TO REACH DETECTION LIMITS NEAR SUB-FEMTOGRAM LEVEL.,DEPARTMENT OF COMMERCE (DOC),313207.86
20210920,THE AGILENT 7850 ICP-MS SYSTEM IS FOR THE PURPOSE OF CONDUCTING ELEMENTAL ANALYSIS ON PLANTS AND THEIR UPTAKE FROM THE ENVIRONMENT.,DEPARTMENT OF AGRICULTURE (USDA),157989.47
20210921,GENOMICS INFORMATION MANAGEMENT SYSTEM (GIMS) AND CUSTOMIZATION,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),74279.0
20210921,THE ACQUISITION OF A NEW INDUCTIVELY COUPLED PLASMA MASS SPECTROSCOPY (ICP-MS) SYSTEM TO REPLACE THE CURRENT OUTDATED SYSTEM.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),246010.9
20210921,PAL3 RSI 85 AUTOSAMPLER BUNDLE,DEPARTMENT OF AGRICULTURE (USDA),42927.26
20210921,A GAS CHROMATOGRAPHY HEADSPACE ANALYZER USED IN CONJUNCTION WITH A GAS CHROMATOGRAPH (GC) IS REQUIRED FOR ANALYZING PHARMACEUTICALS FOR RESIDUAL SOLVENTS.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),31942.89
20210921,SURE-SELECT CUSTOM 1KB LIBRARY, #5190-4812 (3) AND LOW INPUT REAGENT KITS #G9703A AND G9703B (3 EACH),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),42999.6
20210922,THE ICP-MS SYSTEM IS REQUIRED TO REPLACE THE CURRENTLY OUTDATED FDA LABORATORY ICP-MS SYSTEM. THE NEW SYSTEM IS A CRITICAL NEED FOR FDA/SFFL/NAB TO FULFILL ITS OVERALL MISSION OF OPTIMAL PREPAREDNESS TO IMPROVE CAPABILITY AND READINESS TO MONITOR THE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),246010.9
20210922,1290 INFINITY II PREP BINARY PUMP,DEPARTMENT OF AGRICULTURE (USDA),68658.62
20210922,INFINITY II BINARY PUMP,DEPARTMENT OF AGRICULTURE (USDA),20159.34
20210922,THE 5300 FRAGMENT ANALYZER MANUFACTURED BY AGILENT TECHNOLOGIES, INC. (SANTA CLARA, CA) HAS THE FEATURES AND SPECIFICATIONS THAT MEET OUR REQUIREMENTS. THE 5300 FRAGMENT ANALYZER, SOFTWARE, AND ALL REAGENT KITS ARE EXCLUSIVELY MANUFACTURED AND CONTRO,DEPARTMENT OF AGRICULTURE (USDA),76455.57
20210922,GAS CHROMATOGRAPH SINGLE QUAD MASS SPECTROMETER WITH HEAD SPACE AUTOSAMPLER AND THERMAL DESORPTION UNIT (TDU),DEPARTMENT OF COMMERCE (DOC),216218.04
20210923,BIOANALYZER INSTRUMENT,DEPARTMENT OF DEFENSE (DOD),33564.6
20210923,AA SPECTROMETER SYSTEM MAINTENANCE,DEPARTMENT OF DEFENSE (DOD),10799.12
20210923,AGILENT - CONSUMABLE SUPPLIES NEEDED FOR CASE ANALYSIS AND INSTRUMENT MAINTENANCE.,DEPARTMENT OF JUSTICE (DOJ),23859.44
20210923,GAS CHROMATOGRAPH WITH FLAME IONIZATION/MASS SELECTIVE DETECTORS AND ACCESSORIES,DEPARTMENT OF COMMERCE (DOC),96841.55
20210923,AGILENT CROSSLAB SILVER CRYOGENIC SYSTEM (R-25W) SCHEDULED MAINTENANCE, REPAIR AND SERVICE AGREEMENT FOR NCATS (SERIAL NUMBER: MY13260111),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),33840.0
20210923,SERVICE MAINTENANCE AGREEMENT FOR AGILENT QTOF MS AND LC SYSTEM.,ENVIRONMENTAL PROTECTION AGENCY (EPA),44841.0
20210923,AGILENT 5977B SERIES GC/MSD SYSTEM WITH ASSOCIATED HARDWARE/SOFTWARE,DEPARTMENT OF AGRICULTURE (USDA),109624.58
20210924,PREVENTATIVE MAINTENANCE & REPAIR,DEPARTMENT OF DEFENSE (DOD),120549.36
20210924,LIQUID CHROMATOGRAPHY (LC) SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),54973.25
20210924,GU LAB REQUESTS A FRAGMENT ANALYZER FOR MARKER GENOTYPING, NEXT GENERATION SEQUENCING (NGS) LIBRARY QUALITY CONTROL (QC), AND CRISPR EDITING WORKFLOWS.,DEPARTMENT OF AGRICULTURE (USDA),65969.97
20210927,QUADRUPOLE MASS SPECTROMETER GAS CHROMATOGRAPH,DEPARTMENT OF DEFENSE (DOD),269806.31
20210927,AGILENT 8890 GC SYSTEM CUSTOM,DEPARTMENT OF LABOR (DOL),204561.65
20210927,THIS IS TO FUND A LIFECYCLE REPLACEMENT OF THE MICRO GC USED IN THE FLAMMABILITY LAB TO ANALYZE NATURAL GAS.,CONSUMER PRODUCT SAFETY COMMISSION (CPSC),34797.34
20210928,GC ARNEL CLARUS 590,DEPARTMENT OF DEFENSE (DOD),0.0
20210928,GM SYSTEMS (LAB EQUIPMENT),DEPARTMENT OF HOMELAND SECURITY (DHS),250788.33
20210928,ONE AGILENT PLATELOC THERMAL MICROPLATE SEALER (**COVID-19 RELATED PROCUREMENT**),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),31811.4
20210928,THE AGILENT 4200 TAPESTATION SYSTEM (G2991BA),DEPARTMENT OF AGRICULTURE (USDA),40926.28
20210928,REPLACEMENT PARTS FOR AGILENT 6400 QTOF MASS SPECTROMETER SYSTEM,ENVIRONMENTAL PROTECTION AGENCY (EPA),18051.49
20210928,SERVICE CONTRACT. MAINTENANCE FOR AGILENT EQUIPMENT 7890AGC AND 7010 MS/MS.,DEPARTMENT OF AGRICULTURE (USDA),14579.44
20210929,AGILENT DIODE ARRAY DETECTOR/CHEMSTATION SOFTWARE/INSTALLATION SUPPORT FOR CRREL.  U437N00,DEPARTMENT OF DEFENSE (DOD),21762.81
20210929,GAS CHROMATOGRAPH FLAME IONIZATION DETECTOR (GC-FID),DEPARTMENT OF THE TREASURY (TREAS),43041.34
20210929,2100 BIOANALYZER INSTRUMENT WITH ELECTRODE CARTRIDGE. PC INCLUDED,DEPARTMENT OF AGRICULTURE (USDA),28188.67
20210929,AGILENT 7693A AUTOINJECTOR REPLACEMENT PARTS AND INSTALLATION FOR AGILENT MODEL 6890 GAS CHROMATOGRAPHY/MASS SPECTROMETER (GC/MS),ENVIRONMENTAL PROTECTION AGENCY (EPA),12743.83
20210929,ON-SITE TRAINING AND CONSULTING SERVICES FOR OPERATING AND MAINTAINING NUCLEAR MAGNETIC RESONANCE (NMR) INSTRUMENTS.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18360.0
20210929,HIGH PERFORMANCE LIQUID CHROMATOGRAPHY WITH AN EXISTING INDUCTIVELY COUPLED PLASMA MASS PURPOSE USED IN CONJUNCTION WITH AN EXISTING INDUCTIVELY COUPLED PLASMA MASS SPECTROMETRY,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),59511.17
20210929,THE PURPOSE OF THIS CONTRACT IS FOR THE TRANSPORTATION SECURITY ADMINISTRATION (TSA) TO SUPPLEMENT THE DEVELOPMENT  OF A SOLUTION RELATED TO ALARM RESOLUTION (AR) OPERATIONS,DEPARTMENT OF HOMELAND SECURITY (DHS),1125000.0
20210930,GCMS MAINT. SERVICE CONTRACT,DEPARTMENT OF DEFENSE (DOD),46491.86
20210930,AGILENT GC SYSTEM,DEPARTMENT OF DEFENSE (DOD),44514.37
20210930,REAL TIME PCR INSTRUMENT,DEPARTMENT OF AGRICULTURE (USDA),17984.45
20211001,OTHER QC/TEST/INSPECT-MISCELLANEOUS,DEPARTMENT OF DEFENSE (DOD),12709.68
20211001,DAKO OMNIS IHC STAINER EXERCISE OPTION 2,DEPARTMENT OF VETERANS AFFAIRS (VA),117429.3
20211001,SPECIAL STAINER TESTING FOR THE BUFFALO VA MEDICAL CENTER LABORATORY. CONTRACT PERIOD OF PERFORMANCE IS OCTOBER 1, 2020 THROUGH SEPTEMBER 30, 2025.,DEPARTMENT OF VETERANS AFFAIRS (VA),22000.0
20211001,H&E SLIDE PREPARATION SYSTEM,DEPARTMENT OF VETERANS AFFAIRS (VA),72930.38
20211004,THIS ACQUISITION IS FOR DAKO ARTISAN STAIN KITS:,DEPARTMENT OF VETERANS AFFAIRS (VA),43880.21
20211014,SERVICE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12366.0
20211019,THIS PURCHASE ORDER IS FOR AGILENT MASSHUNTER SOFTWARE AND MASSSPEC BUNDLE AS PER ATTACHED QUOTE 3660271...DELIVERY DATE: ONE WEEK ARO,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),17049.78
20211021,DEA# 741871 PREVENTATIVE MAINTENANCE (PM). CSP LC-3 IS CURRENTLY OUT OF SERVICE AND NEEDS A SEPARATE REPAIR. DUE TO THE LARGE NUMBER OF EXHIBITS THIS INSTRUMENT HAS ANALYZED OVER THE LAST SEVERAL YEARS,,DEPARTMENT OF JUSTICE (DOJ),4669.0
20211021,GSA DELIVERY ORDER TITLE: AGILENT 8890 GAS CHROMATOGRAPH SYSTEM WITH ELECTRON CAPTURE DETECTORS FY21 CAPITAL EQ #6  THE PURPOSE OF THIS GSA DELIVERY ORDER IS TO PURCHASE AN AGILENT 8890 GAS CHROMATOGRAPH SYSTEM WITH ELECTRON CAPTURE DETECTORS, AUTO,ENVIRONMENTAL PROTECTION AGENCY (EPA),63975.8
20211021,GCMS 5975 TURBO SYSTEM, CROSSLAB BRONZE (GOV'T AND ACADEMIA), ITEM #: GCMS-03A26 (INSTALLMENT #1-4),DEPARTMENT OF AGRICULTURE (USDA),5053.92
20211025,LIQUID HANDLING (LIQUID CHROMATOGRAPHY) SYSTEM, 1 EACH,ENVIRONMENTAL PROTECTION AGENCY (EPA),78536.97
20211026,WHOLE-EXOME SEQUENCING KIT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16651.5
20211027,R5 ASB ICPMS SYSTEM,ENVIRONMENTAL PROTECTION AGENCY (EPA),98553.02
20211028,JUSTIFICATION: GC/FID REPAIR REQUIRED FOR SFT LAB TRAINING FUNCTION.,DEPARTMENT OF JUSTICE (DOJ),4010.0
20211028,EO14042 - SERVICE CONTRACT FOR CROSSLAB BRONZE,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),13671.12
20211029,ANNUAL CROSSLAB SILVER SERVICE CONTRACT FEMTO PULSE SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),8334.96
20211029,THIS IS A DO/TO IN EXERCISING OPTION YEAR 1 FOR TWO AGILENT TECH TAPE STATIONS 4200 SERIES 10/15/2021 - 10/14/2022 NO OTHER CHANGES THEREIN,DEPARTMENT OF AGRICULTURE (USDA),6668.88
20211101,LC 02857 AND LC 01711 INSTRUMENTS, CROSSLAB BRONZE (GOVT AND ACADEMIA), ITEM NUMBERS LC 1260 SYSTEM (ITEM #1-2) AND LC INFINITY 1 SYSTEM (ITEM# 3-4) SERVICE AGREEMENT 11/01/2021 - 10/31/2022,DEPARTMENT OF AGRICULTURE (USDA),10985.04
20211102,SERVICE AGREEMENT - LCMS 6470 QQQ SYSTEM CROSSLAB SILVER QUOTE #5000922872, SN# SG1829G101, FOR 11/21/2021 - 11/20/2022 SYSTEM HANDLE LC-60896,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),25260.48
20211108,MASS SPECTROMETER,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),379338.11
20211110,DELIVERY ORDER FOR YEAR 3,DEPARTMENT OF VETERANS AFFAIRS (VA),94178.05
20211110,PREVENTIVE MAINTENANCE CONTRACT ON AGILENT ICPMS 7800,SMITHSONIAN INSTITUTION (SI),14274.0
20211115,INSTRUMENT MAINTENANCE AND SERVICE CONTRACTS ARE NECESSARY FOR THE CONTINUITY OF PATIENT TESTING IN THE DLM MEDICINE'S CHEMISTRY DEPARTMENT.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),46216.8
20211115,AGILENT - INSTRUMENT REPAIR - DEA849795 INSTRUMENT REPAIR NEEDED FOR DEA849195.,DEPARTMENT OF JUSTICE (DOJ),4615.0
20211118,AGILENT TECHNOLOGIES INC:1109692 [22-000055],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),28347.6
20211122,REPAIRS NEEDED FOR SFT - REPAIR DEA10166A,DEPARTMENT OF JUSTICE (DOJ),11737.0
20211124,1 YR SERVICE CONTRACT RENEWAL FOR GCMS, SCLS EXEMPTION APPLIES,DEPARTMENT OF AGRICULTURE (USDA),6438.6
20211129,SERVICE AGREEMENT FOR GCMS AND BIOANALYZER 2100 ELECTROPHORESIS SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),21512.04
20211130,SERVICE FOR NMR DECOMMISSION - AGILENT VNMRS 400MHZ NMR INSTRUMENT (NMR1; SN41024),DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11688.0
20211201,REPAIR OF DEA# 741750 CSP LC-2 IS OUT OF SERVICE PENDING REPAIR.,DEPARTMENT OF JUSTICE (DOJ),4219.0
20211201,SIMPLIFIED ACQUISITION: PURCHASE OF AGILENT 8890 GAS CHROMATOGRAPH (PART # G3540A) , MASSHUNTER LICENSE (PART # G1711FA), INSTALLATION (PART # H5949A), PM SUPPORT (PART # SYS-GM-5975D),ENVIRONMENTAL PROTECTION AGENCY (EPA),40612.65
20211201,MAINTENANCE SUPPORT PLAN FOR GCMS TRIPLE QUAD SYSTEM EO 14042,DEPARTMENT OF COMMERCE (DOC),15884.88
20211201,REPAIR OF DEA# 741871. CSP LC-3 IS OUT OF SERVICE PENDING REPAIR OF INJECTOR ASSEMBLY. CSP ANALYSIS CANNOT BE COMPLETED WITHOUT INSTRUMENT REPAIR.,DEPARTMENT OF JUSTICE (DOJ),5289.01
20211202,SUPPLIES,DEPARTMENT OF DEFENSE (DOD),12733.62
20211202,EO14042: NIDDK - SERVICE CONTRACT FOR LC 1260 INFINITY II SYSTEM HPLC #3,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7585.2
20211208,SH: UV-90004,DEPARTMENT OF DEFENSE (DOD),9921.71
20211213,SERVICE CONTRACT - CROSSLAB BRONZE LC/QTOF SYSTEM,DEPARTMENT OF AGRICULTURE (USDA),37387.2
20211213,AGILENT-GCMS REPAIR DEA361955,DEPARTMENT OF JUSTICE (DOJ),7051.0
20211214,SPECIAL STAINING,DEPARTMENT OF VETERANS AFFAIRS (VA),57703.0
20211214,AGILENT TECHNOLOGIES INC:1109692 [22-000850],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),24994.6
20211215,THIS IS A MAINTENANCE AGREEMENT FOR THE SEAHORSE XFE96 ANALYZER USED BY THE DEPARTMENT OF LABORATORY MEDICINE FOR PATIENT CARE TESTING.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20211215,RELOCATION OF AGILENT MASS SPECTROMETERS AFTER DLM RENOVATION.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16984.13
20211215,TROUBLESHOOT AND REPAIR LC-QQQ AUTOSAMPLER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12800.0
20211216,NIH NHLBI BIOCHEMISTRY CORE REQUIRES RENEWAL OF MAINTENANCE SERVICE CONTRACT  (CROSSLAB BRONZE) IN ORDER TO MAINTENANCE OF TWO LC/MS SYSTEMS.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),45916.2
20211216,GC REPAIR FOR DEA 361942 & DEA 361931.,DEPARTMENT OF JUSTICE (DOJ),5144.0
20211220,EO14042 - NICHD - ONE-YEAR PREVENTATIVE MAINTENANCE AGREEMENT FOR FLOW CYTOMETER EQUIPMENT.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),13248.0
20211220,REPAIR OF GC-MS DEA360007 USED BY DIVERSION AND NON-DIVERSION FEE FUNDED CHEMISTS IN THE ANALYSIS OF NARCOTICS AT THE NEL.  QUOTE: 3000567933,DEPARTMENT OF JUSTICE (DOJ),10438.0
20211220,AGILENT TECHNOLOGIES INC:1109692 [22-000088],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),17280.0
20211220,HEADSPACE GC/MS SYSTEM + EXTRA CAPABILITIES FOR HFC ANALYSIS.,ENVIRONMENTAL PROTECTION AGENCY (EPA),170978.18
20211221,LIQUID CHROMATOGRAPH- TANDEM MASS SPECTROMETER (LC/MSMS),ENVIRONMENTAL PROTECTION AGENCY (EPA),333171.29
20211223,ANNUAL MAINTENANCE,DEPARTMENT OF DEFENSE (DOD),22367.03
20211223,SERVICE CONTRACT FOR AGILENT 5100 INDUCTIVELY COUPLED PLASMA OPTICAL EMISSION SPECTROMETRY (ICP-OES) INSTRUMENT, WATER CHILLER, AND AUTOSAMPLER. BASE YEAR FUNDING U433D80,CORPS OF ENGINEERS - CIVIL WORKS (USACE),11730.6
20211223,SERVICE CONTRACT FOR SEAHORSE XFE96 ANALYZER,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20211229,LIQUID HANDLING ROBOT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),258872.4
20220104,CROSSLAB SILVER SERVICE PLAN,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12692.04
20220104,SEAHORSE ANALYZER PM,DEPARTMENT OF VETERANS AFFAIRS (VA),17967.24
20220105,GCMS FOR PESTICIDES ANALYSIS,DEPARTMENT OF AGRICULTURE (USDA),222963.16
20220107,ANALYSIS SYSTEM,DEPARTMENT OF VETERANS AFFAIRS (VA),48994.94
20220110,AGILENT TECHNOLOGIES - INSTRUMENT REPAIRS,DEPARTMENT OF JUSTICE (DOJ),12204.1
20220111,LABORATORY SUPPLIES  DUNS #195823570 TAX ID #770518772 QUOTE #3824617,DEPARTMENT OF JUSTICE (DOJ),4995.5
20220112,BIOTEK SYNERGY LX DNA SPECTROMETER - CLARK R BAVIN NATIONAL FISH & WILDLIFE FORENSIC LAB, OR,DEPARTMENT OF THE INTERIOR (DOI),22419.04
20220114,SERVICE MAINTENANCE FOR LCMS EQUIPMENT AGILENT TECHNOLOGIES INC:1109692 [22-001792],DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),32713.44
20220118,THREE-DAY ON-SITE AGILENT MASSHUNTER DATA ANALYSIS SOFTWARE TRAINING COURSE.,DEPARTMENT OF JUSTICE (DOJ),14421.0
20220119,P/N:G3440,DEPARTMENT OF DEFENSE (DOD),7649.0
20220119,SERVICE CONTRACT FOR SCIENTIFIC EQUIPMENT- -MODEL LCMS SINGLE QUAD SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),17895.84
20220124,SERVICE AGREEMENT FOR THE AGILENT 6230 TOF-LC-MS SYSTEM,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),26248.44
20220124,REPAIR OF PUMP  DUNS #195823570 TAX ID #770518772 QUOTE #3000584175,DEPARTMENT OF JUSTICE (DOJ),4662.0
20220125,CROSSLAB SILVER PREVENTIVE MAINTENANCE AND REPAIR SERVICE AGREEMENT FOR AGILENT INDUCTIVELY COUPLED PLASMA MASS SPECTROMETRY (ICPMS) 7800 INSTRUMENT SYSTEM AND COMPONENTS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),17640.0
20220127,N4215820059536,DEPARTMENT OF DEFENSE (DOD),892.4
20220128,MAINTENANCE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),19959.36
20220128,RELOCATION SUPPORT SERVICES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),19386.98
20220131,INSTRUMENT REPAIR - DEA360850 REPAIRS FOR UNSERVICEABLE INSTRUMENTATION DEA360850.,DEPARTMENT OF JUSTICE (DOJ),12602.0
20220201,SPECIAL STAINS REAGENTS KITS,DEPARTMENT OF DEFENSE (DOD),139140.0
20220201,CROSSLAB SILVER SERVICE PLAN,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11077.92
20220201,ANNUAL SERVICE ON 4 PLATE WASHER UNITS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),16368.0
20220203,BIOLOGICALS AND REAGENTS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),13097.5
20220203,VACUUM HARDWARE,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),84591.54
20220204,AGILENT LC/MS-MS SYSTEM,DEPARTMENT OF DEFENSE (DOD),367191.95
20220208,AGILANT HOSPITAL EQUIPMENT SERVICE,DEPARTMENT OF VETERANS AFFAIRS (VA),8508.0
20220209,AGILENT TECHNOLOGIES - INSTRUMENT REPAIRS,DEPARTMENT OF JUSTICE (DOJ),5658.0
20220209,REPAIR OF GCMSD  DUNS #195823570 TAX ID #770518772 QUOTE #3000587504,DEPARTMENT OF JUSTICE (DOJ),5040.0
20220210,REPAR OF A AGILENT MICRO GC INSTRUMENT.,DEPARTMENT OF COMMERCE (DOC),29040.0
20220211,MAINTENANCE AGREEMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),10598.4
20220214,OPENLAB UPGRADE SW/LICENSES,DEPARTMENT OF DEFENSE (DOD),7410.95
20220215,FIELD SERVICE/MAINTENANCE FOR BIOTEK SYNERGY CONFIELD H1M,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),5439.96
20220216,PURCHASE OF 6495 TRIPLE QUADRUPOLE LC/MS SYSTEM,ENVIRONMENTAL PROTECTION AGENCY (EPA),472581.41
20220217,AGILENT CROSSLAB MAINTENANCE AND REPAIRS SERVICE AGREEMENT, 7800 ICP-MS SYSTEM, TO INCLUDE: 7800 ICP-MS SERIAL NUMBER JP17390881; SPS4 AUTOSAMPLER SERIAL NUMBER AU17253190; PSC 6106T CHILLER SERIAL NUMBER 070U1780088.,DEPARTMENT OF THE INTERIOR (DOI),7673.52
20220218,TOF SERVICE CONTRACT - BASE YEAR,DEPARTMENT OF AGRICULTURE (USDA),17893.62
20220222,SERVICE AGREEMENT FOR CONFIELDH1M & CONFIELDLFX MACHINES,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),12564.0
20220223,IN REFERENCE TO AGILENT QUOTE NUMBER  3000571444, PARTS AND LABOR NECESSARY FOR LABORATORY OPERATIONS.,DEPARTMENT OF JUSTICE (DOJ),7870.0
20220224,1290 INFINITY II DIODE ARRAY DETECTOR,DEPARTMENT OF AGRICULTURE (USDA),20395.56
20220301,CLINICAL LABORATORY IMMUNOHISTOCHEMISTRY STAINER,DEPARTMENT OF VETERANS AFFAIRS (VA),85000.0
20220301,SERVICE CONTRACT ON SEAHORSE BIOANALYZER.,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),18586.8
20220302,RELOCATION OF AGILENT BRAVO AND INFINITY HPLC EQUIPMENT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),25563.78
20220303,HISTOLOGY REAGENTS,DEPARTMENT OF VETERANS AFFAIRS (VA),102000.0
20220307,THE SCOPE OF WORK INCLUDES PROBE DESIGN, PROBES, CAPTURE AND LIBRARY SUPPLIES, AND TECHNICAL SUPPORT FOR LIBRARY PREPARATION.,DEPARTMENT OF AGRICULTURE (USDA),23476.0
20220308,THE CENTER FOR TOBACCO PRODUCTS (CTP) WILL SET THE REGULATORY GUIDELINES ON TOBACCO PRODUCTS AND THE SOUTHEAST TOBACCO LABORATORY (STL) IS RESPONSIBLE FOR PROVIDING ANALYTICAL SUPPORT,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),10548.72
20220310,MICRO-PLATE READER,DEPARTMENT OF VETERANS AFFAIRS (VA),33026.18
20220314,SERVICE AGREEMENT FOR EXCELLIGENCE RTCA MP,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),17988.0
20220314,BIOLOGICAL KITS,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),11133.3
20220314,BRONZE CROSSLAB + PM SERVICE AGREEMENT FOR ICP-MS 7900 SYSTEM,DEPARTMENT OF COMMERCE (DOC),13230.12
20220314,AGILENT CERTIFIED PRE-OWNED 6890N GC, UPGRADE SOFTWARE, AND PC BUNDLE FOR THE GC/5973N MS AND AGILENT OPENLAB CHEMSTATION RIGHT-TO-COPY PC BUNDLE FOR THE AGILENT 1100 HPLC,ENVIRONMENTAL PROTECTION AGENCY (EPA),27048.3
